Container_ID,Declaration_Date (YYYY-MM-DD),Declaration_Time,Trade_Regime (Import / Export / Transit),Origin_Country,Destination_Port,Destination_Country,HS_Code,Importer_ID,Exporter_ID,Declared_Value,Declared_Weight,Measured_Weight,Shipping_Line,Dwell_Time_Hours
62512845,2020-11-27,19:40:45,Import,GB,PORT_153,OM,844399,0PFH3B3,LHSIGPR,68.0,10.0,9.887,LINE_B7S0RD,39.2
40164370,2020-11-27,21:26:10,Import,CN,PORT_20,IR,961511,62BKANN,KILND1W,744.5,5.0,4.579,LINE_MODE_10,11.8
21440315,2020-11-27,17:58:35,Import,CN,PORT_40,WS,851762,E9LPYKK,DWNJQL8,4723.5,5.0,6.609,LINE_MODE_40,122.8
84577512,2020-11-27,00:57:12,Import,DE,PORT_40,ZZ,900290,LUKJC88,2A3NF5J,186.68,0.4,0.42,LINE_MODE_40,104.1
51976330,2020-11-27,14:32:10,Import,SK,PORT_40,ES,848210,J1QD5ZU,8TF3OLD,12.69,0.1,0.097,LINE_MODE_10,27.7
42610284,2020-11-27,06:35:24,Import,DE,PORT_13,LB,901890,G2K2LS5,I3CV2V8,12273660.9,1874.7,1957.562,LINE_MODE_40,69.9
67745795,2020-11-27,00:36:35,Import,JP,PORT_20,BA,844332,QLZW6LG,01FHELM,4749976.8,1224.0,1179.569,LINE_MODE_10,22.7
47851385,2020-11-27,12:23:05,Import,CN,PORT_40,PL,680293,W5M9CFY,9M6SFSE,286200.0,26500.0,26995.55,LINE_MODE_10,59.0
65870932,2020-11-27,03:20:52,Import,US,PORT_20,CR,392690,APPDBJO,SM89FYN,919.86,1533.1,1564.069,LINE_MODE_10,60.0
68013165,2020-11-27,03:32:45,Import,CN,PORT_40,BG,620640,UJNHBP5,GOW9VZZ,427.84,22.4,23.043,LINE_MODE_10,65.6
36616384,2020-11-27,12:17:04,Import,US,PORT_20,PY,870810,VKOKSA3,M7V5LMD,10802.22,14.3,14.217,LINE_MODE_10,42.9
39777658,2020-11-27,14:48:58,Import,CN,PORT_30,PY,391239,382OB8L,NPPKWSH,11842.5,25.0,29.186,LINE_MODE_10,52.9
62117252,2020-11-27,03:19:32,Import,KR,PORT_40,TT,854370,VH3JUPQ,Z5NFVHS,47040.0,160.0,153.632,LINE_B12OMY,14.4
97335178,2020-11-27,19:00:58,Import,CN,PORT_40,AM,551612,SM0MRFA,M31P0RQ,543250.0,410.0,429.352,LINE_MODE_10,11.8
94059352,2020-11-27,13:27:52,Import,KR,PORT_40,AM,720410,NR2F9V9,L0IKJGD,138128.0,14240.0,16761.05,LINE_MODE_10,55.2
45058552,2020-11-27,02:07:52,Import,JP,PORT_40,HU,903289,LHL2AOY,05KX0Y0,168055.23,0.7,0.707,LINE_77BN4M,53.4
20193358,2020-11-27,02:43:58,Import,CN,PORT_30,WS,580790,6FGROS3,LQ7OM3O,100.16,0.8,0.766,LINE_MODE_10,18.4
54596053,2020-11-27,20:02:13,Import,CN,PORT_40,LV,620640,INOSO24,P8B16SX,4450.3,233.0,229.435,LINE_MODE_40,30.6
31927432,2020-11-27,18:35:52,Import,US,PORT_40,BR,870431,86XYG0S,QZE38LM,13368609.2,1996.0,1936.519,LINE_EIZP3I,21.0
85631240,2020-11-27,07:47:20,Import,CH,PORT_20,NO,910121,ZH2JI1N,XEAPFE4,100482.28,0.1,0.091,LINE_MODE_40,14.5
13709124,2020-11-27,18:29:24,Import,CN,PORT_20,LB,960329,9MHWRZ5,84PQN6Z,13095.27,413.1,423.097,LINE_MODE_40,56.7
79724669,2020-11-27,12:28:29,Import,CN,PORT_20,UZ,392490,OOQSBKL,1LJJW3H,44.0,40.0,39.068,LINE_MODE_10,31.3
40887126,2020-11-27,09:08:06,Import,CN,PORT_16,HN,843149,FP5NJJI,8TF3OLD,1193456.79,9159.3,8913.831,LINE_MODE_40,23.0
22302085,2020-11-27,04:41:25,Import,US,PORT_20,CR,392092,52ICMOH,LWC0OD8,145737.0,90.0,87.183,LINE_MODE_10,26.0
41490742,2020-11-27,05:04:22,Import,VN,PORT_20,WS,640419,19Z6C51,158PVN2,56238.0,210.0,190.252,LINE_VZIZJJ,13.9
86934835,2020-11-27,16:13:55,Import,CN,PORT_20,TH,701349,7520GOX,MPIVLTV,69192.5,325.0,348.114,LINE_MODE_40,67.5
46094768,2020-11-27,14:14:08,Import,VN,PORT_20,TH,854370,548NFT6,KR6E01M,80640.0,3200.0,3207.04,LINE_MODE_10,48.1
20777484,2020-11-27,21:55:24,Import,CN,PORT_62,HU,392620,YDFAYPB,69J61E1,70950.0,1500.0,1566.3,LINE_MWIDNS,69.9
17968177,2020-11-27,00:01:37,Import,CN,PORT_40,GN,621050,IRU98NQ,QD51HH3,13148.5,5.0,6.085,LINE_MODE_10,102.4
54013173,2020-11-27,15:27:33,Import,CN,PORT_40,HU,392610,M97O3VQ,PBP2MYI,549272.4,1028.6,1054.006,LINE_MODE_40,57.0
25256936,2020-11-27,22:44:56,Import,IT,PORT_40,BA,611595,X93RCW4,T8QITXF,170.4,8.0,8.146,LINE_MODE_40,52.7
43838894,2020-11-28,23:12:14,Import,CN,PORT_30,UG,392690,13TBSGQ,OWH3FN2,3060.0,5100.0,5044.92,LINE_MODE_40,33.6
21101681,2020-11-28,23:30:41,Import,CN,PORT_30,FJ,481910,YAOW3J7,LL80C0X,168.0,70.0,67.949,LINE_MODE_10,27.4
54327157,2020-11-28,23:44:37,Import,DE,PORT_40,TT,900211,EGIRSAC,2PS576Z,1365.6,1.2,1.239,LINE_MODE_10,68.3
66543940,2020-11-28,19:05:40,Import,CA,PORT_16,GU,903149,DTUXYLY,LTKLHAQ,3531.84,0.8,0.813,LINE_MODE_10,57.4
67800967,2020-11-28,04:28:07,Import,CN,PORT_40,GG,940540,0G8ET1T,Y2KT1KH,33867.5,115.0,103.179,LINE_MODE_40,24.5
71098911,2020-11-28,04:17:51,Import,CN,PORT_16,DJ,950300,L8T0UFX,CQ8ZCA4,53520.0,800.0,1065.792,LINE_MODE_40,126.0
77161906,2020-11-28,20:07:46,Import,ES,PORT_30,KR,711719,9HP4U9C,5SG33X4,6.82,0.1,0.089,LINE_MWIDNS,28.6
61432129,2020-11-28,20:32:49,Import,KR,PORT_30,UG,900120,77I7RQM,SYUQJ0Q,896.22,2.6,2.721,LINE_MODE_10,11.5
66505445,2020-11-28,06:04:05,Import,SG,PORT_40,TT,350790,2PA9DFM,G3TCWUP,5122905.0,11975.0,11839.682,LINE_MODE_10,39.2
40552901,2020-11-28,06:37:41,Import,CN,PORT_30,RS,482090,FF5UR92,AM05MDE,1535.5,37.0,35.546,LINE_MODE_10,20.8
67201435,2020-11-28,06:43:55,Import,CN,PORT_30,UZ,420232,KTUJI03,UGLQ16F,4439.3,51.5,53.751,LINE_MODE_10,75.5
36882239,2020-11-28,21:47:59,Import,JP,PORT_20,GU,760200,UFU5CAZ,25Y9CRH,202223.0,20635.0,21495.48,LINE_MODE_10,74.2
91901430,2020-11-28,10:10:30,Import,CN,PORT_130,MG,392690,DUYYTF0,3XZ3S4S,12.0,20.0,20.424,LINE_LC6XBR,56.7
52026802,2020-11-28,23:45:22,Import,CN,PORT_40,SD,160419,2XLPXFO,VSXPEJC,42094800.0,22000.0,22774.4,LINE_MODE_10,69.9
64023407,2020-11-28,13:48:47,Import,IT,PORT_40,SV,841459,0E1NYSH,58VBILY,4692.12,73.2,70.104,LINE_VZIZJJ,12.8
27633265,2020-11-29,17:34:25,Import,CN,PORT_20,UZ,481890,0ZPJ81Y,AIL057T,1305615.78,9123.8,8929.463,LINE_MODE_40,26.6
43886643,2020-11-29,04:32:03,Import,CN,PORT_30,BA,392630,A721AAM,KPZ1ED3,2225.0,89.0,92.533,LINE_MODE_10,72.9
44877685,2020-11-29,11:41:25,Import,CN,PORT_140,OM,960810,TMY1B6E,5SUI3PL,105.93,9.9,9.59,LINE_MODE_10,26.0
81746986,2020-11-29,05:45:46,Import,TH,PORT_16,AT,844331,A9KEV66,I8NDTQR,9661056.0,7240.0,7887.256,LINE_MODE_40,68.1
49126429,2020-11-29,22:17:49,Import,US,PORT_40,OM,340211,K97MUG4,0GK1TAN,2481151.86,19785.9,19720.607,LINE_MODE_40,38.5
59434922,2020-11-29,04:14:02,Import,CN,PORT_40,GU,950790,RQZXXBI,3V1P0H1,130680.0,5400.0,5266.08,LINE_MODE_10,30.3
43195614,2020-11-29,23:10:54,Import,JP,PORT_40,UG,852380,UQ7GIQY,Z28HTMX,134.5,1.0,1.029,LINE_MODE_10,66.0
44143280,2020-11-29,19:21:20,Import,CN,PORT_13,PL,870830,RCBYIBZ,HKCKJSG,1561223.6,15187.0,15888.639,LINE_MODE_10,11.2
60899266,2020-11-29,14:43:46,Import,CN,PORT_80,PG,620413,H6VGQNM,KFFK172,170338.8,228.0,228.73,LINE_MODE_10,48.8
60328127,2020-11-29,03:20:47,Import,IT,PORT_40,AT,420239,I7W5OW4,HRQAZ83,442.2,4.4,4.39,LINE_LYVC23,39.2
53174620,2020-11-29,01:23:40,Import,KR,PORT_20,UZ,854390,JR00P65,0QGX8JT,199.1,11.0,10.738,LINE_MODE_10,31.0
35368687,2020-11-29,03:30:07,Import,CN,PORT_10,BA,940390,23MWQWT,802S1XB,2.12,21.2,25.462,LINE_F1WAH6,93.3
54171599,2020-11-29,00:23:59,Import,CN,PORT_30,SD,950691,YNXNEJ1,6BECUZJ,152374.4,11204.0,10177.826,LINE_MODE_40,11.9
15728811,2020-11-29,11:42:51,Import,KR,PORT_30,HU,961800,G6G7AX5,LL9EAJ7,28835.94,99.4,94.997,LINE_MODE_50,13.5
85975701,2020-11-29,18:44:21,Import,CN,PORT_56,PL,392690,GFO8E82,N4UQ2R6,35.4,59.0,53.637,LINE_MODE_30,13.3
31641524,2020-11-29,05:02:44,Import,CN,PORT_50,HN,940161,BLMTYER,BXAWPQO,1832389.6,2792.0,2859.566,LINE_MWIDNS,56.7
59271599,2020-11-29,17:03:59,Import,RU,PORT_16,NG,30617,0LVV4SR,D9TI8EQ,819600.0,3000.0,2885.1,LINE_VZIZJJ,15.4
72082623,2020-11-29,16:45:03,Import,CN,PORT_30,UZ,420299,RJJQ608,00HBY7O,184.3,19.0,19.944,LINE_MODE_40,7.5
17044783,2020-11-29,03:07:43,Import,CN,PORT_33,HU,842489,5P44PNC,CKM74G1,5056.0,1580.0,1532.126,LINE_MODE_10,26.7
77552742,2020-11-29,11:37:42,Import,JP,PORT_40,CR,711311,1VHJG03,JU7LENA,581.0,2.0,1.93,LINE_VZIZJJ,17.7
13194485,2020-11-29,05:28:05,Import,TH,PORT_20,GU,460211,FW1OZFA,W78SJ07,15516.8,37.3,33.701,LINE_MODE_10,22.0
49909396,2020-11-29,23:59:16,Import,US,PORT_40,SD,391732,A20UDXN,WRUMS0F,116.12,0.4,0.395,LINE_MODE_10,38.9
42584414,2020-11-30,18:44:14,Import,JP,PORT_30,IL,391590,PW8LKPF,2OQZJ37,0.0,18869.0,19419.975,LINE_MODE_10,66.0
75858258,2020-11-30,18:32:18,Import,NZ,PORT_12,SI,20629,AJ107MT,SH7ON50,10609504.5,12495.0,12584.964,LINE_MODE_10,51.4
67972593,2020-11-30,09:04:33,Import,JP,PORT_20,WS,391810,LTS62T7,TIDCL0O,3519.0,18.0,21.446,LINE_MODE_10,94.3
50843698,2020-11-30,16:42:58,Import,CN,PORT_20,GN,620530,LNM0AUX,1JIMCEX,451100.0,1300.0,1283.36,LINE_MODE_10,38.2
74498893,2020-11-30,20:36:13,Import,CN,PORT_30,HN,721070,G4I7RJB,L77JJEG,5729697.0,19710.0,19014.237,LINE_MODE_10,23.4
73440546,2020-11-30,07:45:06,Import,FR,PORT_40,GG,130219,7RTFDZJ,Y6MUGAP,16993.6,86.0,82.835,LINE_MODE_40,16.4
16461152,2020-11-30,05:04:32,Import,CN,PORT_20,GU,851762,QYSGV5K,RV5O0IO,580.0,4.0,4.041,LINE_MODE_40,47.4
89412282,2020-11-30,21:56:42,Import,KR,PORT_20,HN,902290,IQQN0GO,WXFK87I,4749.12,9.6,9.554,LINE_MODE_10,43.5
22738964,2020-11-30,20:06:44,Import,CN,PORT_40,IR,730419,0KEG4YY,8IEFZMQ,40273528.8,108204.0,125282.919,LINE_VZIZJJ,44.6
66664500,2020-11-30,17:55:00,Import,CN,PORT_20,IL,420222,WO1J35Z,1LJJW3H,12.48,1.3,1.377,LINE_MODE_10,116.2
36031626,2020-11-30,16:23:06,Import,JP,PORT_30,AM,620333,LWXRX7T,2OQZJ37,886.4,8.0,8.186,LINE_MODE_40,56.0
35335045,2020-11-30,16:57:25,Import,VN,PORT_40,CL,71080,X0PE1TB,RD89WL3,12729600.0,48000.0,47457.6,LINE_MODE_40,33.2
45763431,2020-11-30,14:39:51,Import,CN,PORT_33,LB,852990,4X42YNH,G6G0EHN,30.6,17.0,18.263,LINE_W6UCD9,8.6
33370866,2020-11-30,21:17:06,Import,BD,PORT_20,LV,620342,JCO6BW3,4ZSNRHP,4131.0,15.0,15.048,LINE_MODE_10,48.8
39740362,2020-11-30,18:51:22,Import,GB,PORT_30,MN,870829,6BSH9HY,DMEKAIC,4790.2,17.2,16.429,LINE_MODE_10,17.1
49524084,2020-11-30,07:05:24,Import,JP,PORT_30,ZZ,330499,6E7327K,6ZQTY16,1282.32,7.2,7.518,LINE_MODE_40,69.9
21417581,2020-11-30,03:15:41,Import,US,PORT_20,NG,843311,9ODCKXY,30MD25Z,14400.0,1800.0,1837.26,LINE_MODE_10,60.4
71197465,2020-11-30,14:44:25,Import,CN,PORT_40,PG,310590,QKIWZXO,HR0JH0I,5140000.0,200000.0,195740.0,LINE_MWIDNS,26.6
32938993,2020-11-30,16:11:13,Import,CN,PORT_40,OM,620520,MXYVI3A,JABE2FY,12099.2,152.0,154.234,LINE_A5IT1U,50.4
86142548,2020-11-30,22:37:08,Import,US,PORT_40,UZ,731815,1UNSTGP,JJFRWAH,0.0,0.0,0.001,LINE_MODE_40,48.7
56059663,2020-11-30,08:35:43,Import,DE,PORT_20,OM,392690,DCPE48F,75SQP7Y,60.0,100.0,102.97,LINE_MODE_10,66.3
52855478,2020-11-30,14:12:38,Import,CN,PORT_20,UG,401390,2H04271,WACG0YL,65408.0,640.0,638.208,LINE_MODE_40,38.8
76578776,2020-11-30,14:48:56,Import,JP,PORT_20,FJ,330499,G22OQK6,S1HVFNA,178.1,1.0,0.998,LINE_MODE_10,45.5
21494379,2020-11-30,02:03:39,Import,CN,PORT_20,NG,701090,6G9V5GM,FI9N1BX,6004.25,164.5,159.845,LINE_MODE_10,28.0
94767895,2020-11-30,20:04:55,Import,CN,PORT_20,SI,731815,WZOR4H1,KHN6V71,2151.0,90.0,106.942,LINE_MODE_10,93.3
39070219,2020-11-30,14:54:19,Import,VN,PORT_20,LR,392329,5PE4M24,BFGFSK6,3.95,0.5,0.458,LINE_MODE_40,6.1
14600313,2020-11-30,07:26:33,Import,TR,PORT_20,UG,382000,X8V8PQV,NPKQ6XY,27630.0,180.0,171.846,LINE_MODE_10,16.8
74265211,2020-11-30,10:29:31,Import,US,PORT_16,KR,760612,PKA6NPL,C3TCOD6,9566400.0,16000.0,15291.2,LINE_MODE_40,11.5
58035569,2020-11-30,23:43:29,Import,DE,PORT_30,HN,847160,OBJC9XG,S7AMURT,334.4,19.0,19.507,LINE_MODE_10,64.3
87638941,2020-11-30,11:25:01,Import,JP,PORT_16,PL,330499,A09V7LD,3EVLVZQ,4808.7,27.0,28.099,LINE_MODE_10,73.6
63362136,2020-11-30,02:11:36,Import,ID,PORT_40,DJ,640411,E85CQEJ,LM20OW8,33310.8,36.0,43.295,LINE_MWIDNS,97.9
85523962,2020-11-30,08:31:22,Import,CN,PORT_30,TH,850440,X6RS7TL,PZIEYOQ,140392.0,644.0,615.149,LINE_MODE_10,17.1
95383191,2020-11-30,13:55:51,Import,DE,PORT_40,LR,960920,05XSCCC,DWNJQL8,11537.07,26.7,25.784,LINE_MODE_40,18.1
23927033,2020-11-30,11:31:53,Import,CN,PORT_20,SD,253090,0NBY50H,9Z8AYH4,2166000.0,60000.0,59682.0,LINE_MODE_10,43.2
18682893,2020-11-30,01:29:33,Import,CN,PORT_121,ZZ,900580,PB6E3QL,ZTRFOL3,83115.9,63.0,60.776,LINE_ALDCWV,23.4
72435366,2020-11-30,12:32:06,Import,CN,PORT_13,HN,851679,9XF6Q17,TYC5K8W,7808.0,20.0,19.064,LINE_EIZP3I,9.8
76984253,2020-11-30,17:38:53,Import,US,PORT_40,MN,340490,7QSL0OY,6GJ2F60,596760.0,1200.0,1181.64,LINE_MODE_40,30.6
61568775,2020-11-30,11:26:15,Import,CN,PORT_20,WS,690100,J5Q0EEB,AUJYYY2,18921.4,89.0,86.659,LINE_MODE_10,29.3
57271365,2020-11-30,11:42:45,Import,US,PORT_20,IL,854710,1UYV0CD,OQY4ZUC,64.49,0.1,0.103,LINE_MODE_10,65.6
18377663,2020-11-30,08:02:23,Import,CN,PORT_20,BG,420292,QWEZAXC,IXHGLHQ,40.56,67.6,69.608,LINE_MODE_40,60.3
94132984,2020-11-30,13:07:04,Import,ID,PORT_23,UG,940360,ADH6HS9,2ALHF50,29607.0,4170.0,4145.814,LINE_MODE_40,36.9
95955895,2020-11-30,14:04:55,Import,CN,PORT_40,SV,611030,2BYDKHX,OZB7KED,519.68,5.6,6.654,LINE_VZIZJJ,87.3
52701041,2020-11-30,17:06:41,Import,CN,PORT_20,BA,851829,SD76OTY,DC8ZFRX,380.8,4.0,4.459,LINE_MODE_40,34.3
50798201,2020-11-30,00:32:41,Import,CN,PORT_20,BG,392690,9L4B3DA,Z647SDL,453.3,755.5,763.584,LINE_MODE_10,53.8
85556595,2020-11-30,22:43:15,Import,FR,PORT_40,TT,190590,NW6WYOP,K3HCKNK,1490205.6,8424.0,8118.209,LINE_MODE_40,16.7
49459109,2020-11-30,05:22:29,Import,US,PORT_20,LB,330610,IA65996,Z64QME2,1573120.41,8471.3,8104.493,LINE_MODE_10,18.1
65717610,2020-11-30,12:53:30,Import,IT,PORT_20,BG,411200,Z2BMJ1E,0PV59CH,147277.2,178.0,183.554,LINE_MODE_10,67.3
99782226,2020-11-30,12:53:06,Import,CN,PORT_40,ZZ,950790,XIJ7TJQ,7JUUMOF,2580.0,200.0,243.728,LINE_MWIDNS,97.0
48773012,2020-11-30,08:35:32,Import,JP,PORT_40,OM,852580,CONUITL,OD9KMHM,5924.1,13.0,12.743,LINE_MWIDNS,27.6
94960547,2020-11-30,03:27:47,Import,CN,PORT_53,PY,392690,CS2A2MG,U6MLGWP,558.0,930.0,1027.687,LINE_W5AYVM,38.1
66862203,2020-11-30,02:38:03,Import,CN,PORT_40,EC,630790,TM601LP,OP5AL7R,64.4,28.0,26.872,LINE_MWIDNS,14.1
80998311,2020-11-30,02:07:51,Import,CN,PORT_10,LV,950300,P9GYGE5,80ZUQST,237160.5,3545.0,3565.206,LINE_MODE_10,50.5
70145558,2020-11-30,17:00:38,Import,CN,PORT_20,DJ,551612,I9SFVMO,KFGJ744,97854.6,31.0,29.673,LINE_MODE_40,12.4
84828814,2020-11-30,22:37:34,Import,TH,PORT_20,IR,230910,DMTJDSN,TY88GM7,270.5,5.0,5.24,LINE_MODE_10,109.1
50340649,2020-11-30,19:34:49,Import,CN,PORT_40,FJ,940169,ZVCVXHO,JZWV76L,210804.8,2936.0,2896.951,LINE_MODE_10,37.9
64396082,2020-11-30,14:20:02,Import,CN,PORT_39,HU,620462,F2QHIBP,SO6BM6F,54857.3,391.0,389.123,LINE_GVKCEG,37.5
61575241,2020-11-30,15:30:01,Import,IT,PORT_20,TH,392620,0N4I0D8,VIV9J0N,33.11,0.7,0.693,LINE_MODE_10,40.6
57415521,2020-11-30,09:21:21,Import,CN,PORT_20,GG,551512,L3X7VE5,YT7R9WP,357.5,275.0,261.442,LINE_MODE_10,14.2
26930789,2020-11-30,19:30:29,Import,JP,PORT_16,BR,950300,H1GHBOH,MJS3DUQ,2238.0,15.0,15.25,LINE_MODE_10,57.7
52529818,2020-11-30,21:04:58,Import,CN,PORT_40,GG,611090,I4Y3LD6,C7AJP5O,321.86,84.7,88.488,LINE_MODE_10,107.0
36471769,2020-11-30,15:06:49,Import,CN,PORT_40,GG,621290,Y0Q8Y6Z,CKM74G1,59.2,0.5,0.522,LINE_MODE_10,106.5
39179587,2020-11-30,02:05:07,Import,JP,PORT_20,NO,847950,ZW2GIT7,H5VOYNQ,0.0,0.0,0.001,LINE_VZIZJJ,25.4
64209342,2020-11-30,01:07:42,Import,CN,PORT_20,BG,420222,GLMZJTA,V7U393R,1168.0,10.0,9.652,LINE_MODE_10,23.7
98454028,2020-11-30,15:48:28,Import,CN,PORT_40,MG,620433,DSV2IWK,8QOEWI1,51285.6,204.0,198.329,LINE_MWIDNS,22.3
20205711,2020-11-30,03:17:51,Import,CN,PORT_30,TT,392690,0ZXZ9RN,O9QXSRZ,62.7,104.5,105.096,LINE_MODE_10,50.5
11582011,2020-11-30,22:29:31,Import,CN,PORT_30,OM,850519,JFGSC5R,ERI5688,38514.08,126.4,115.354,LINE_MODE_40,8.4
49798379,2020-11-30,13:36:59,Import,CN,PORT_20,LB,130219,L1K04IT,Q8HMP9E,59280.0,300.0,291.51,LINE_MODE_10,28.0
13948838,2020-11-30,06:48:38,Import,JP,PORT_40,GN,392690,83CP0AK,7LWAW4S,5.3,0.5,0.509,LINE_MODE_10,58.0
38459918,2020-11-30,07:26:38,Import,CN,PORT_40,AT,420221,9F6T4TB,KRGTZGT,2464.0,80.0,78.176,LINE_MODE_10,31.6
30755349,2020-11-30,04:33:09,Import,TW,PORT_20,GG,380899,1D7D7CR,62RAPC6,5504200.0,13000.0,13477.1,LINE_MODE_40,64.9
88770189,2020-11-30,23:47:09,Import,CN,PORT_20,PG,610442,6UQBVQA,OA2DR8O,1184.56,6.8,6.914,LINE_MODE_10,57.7
79971244,2020-11-30,11:18:04,Import,CN,PORT_30,MT,392610,L540D2U,6MDZDMY,4806.0,9.0,8.16,LINE_MODE_10,19.4
84983358,2020-11-30,21:17:18,Import,VN,PORT_21,UG,610520,UEPQHEV,AB77ASJ,247471.96,551.9,528.279,LINE_VZIZJJ,12.4
64674742,2020-11-30,13:04:22,Import,CN,PORT_20,FJ,620453,07EIPCW,4TX2RG3,96.0,2.4,2.316,LINE_MODE_10,23.7
46807122,2020-11-30,03:10:42,Import,CN,PORT_20,RS,620799,FEROLN2,6ZQTY16,116647.5,515.0,462.964,LINE_MODE_10,28.6
52614533,2020-11-30,00:16:53,Import,US,PORT_20,AM,854370,2WY7DKD,GQYT6GB,1386.0,55.0,59.0,LINE_MODE_40,2.0
11128840,2020-11-30,14:00:40,Import,CN,PORT_20,CL,91011,PAPXTQW,SPKIA9H,4512000.0,24000.0,23188.8,LINE_MODE_10,24.4
79633750,2020-11-30,21:09:10,Import,GT,PORT_16,GG,80390,CT4P9GH,65PX0KP,1680000.0,16000.0,15379.2,LINE_MODE_10,21.1
76693983,2020-11-30,09:41:03,Import,JP,PORT_20,PG,961900,BQIV1N2,ONKQE2Z,6161.2,4.0,3.611,LINE_MODE_10,22.5
60814790,2020-11-30,12:19:50,Import,JP,PORT_20,SV,841490,MHKVRU9,E9ZH8JR,2080.0,64.0,66.637,LINE_MODE_40,67.9
47384155,2020-11-30,21:55:55,Import,KR,PORT_20,OM,853224,JJE4ZVW,O5DZ9LH,651193.1,117.1,115.191,LINE_MODE_10,35.9
68363927,2020-11-30,19:30:47,Import,CN,PORT_40,FJ,420232,DCLOMEU,C59ADI8,16929.72,127.1,126.808,LINE_MODE_10,45.2
53997096,2020-11-30,16:47:36,Import,IT,PORT_40,BR,420221,797Y4RN,B28XSP7,123.2,4.0,4.153,LINE_MODE_40,65.9
84150032,2020-11-30,07:32:32,Import,CN,PORT_16,GU,300190,C1Y102J,TG50EAO,528075.0,90.0,87.318,LINE_MODE_10,27.0
81365388,2020-11-30,02:17:48,Import,JP,PORT_20,CA,903039,PX1R9EQ,4M7AXRQ,10947.0,5.0,4.961,LINE_MODE_10,41.5
37149972,2020-11-30,22:38:12,Import,CN,PORT_40,LB,392690,QA4CFPM,QKFMLAX,285.0,475.0,475.095,LINE_W6UCD9,40.8
48425736,2020-11-30,05:11:36,Import,CN,PORT_40,PL,611710,AUC3VAW,6OGMV1N,30214.2,222.0,226.04,LINE_MODE_90,54.7
74216878,2020-11-30,17:15:58,Import,JP,PORT_80,PL,854442,FIX91UT,1GG87VH,0.0,0.0,0.001,LINE_MODE_10,45.3
40040625,2020-11-30,21:23:45,Import,US,PORT_20,CA,760200,44XZPRG,6INL4C6,404005.0,41225.0,41171.408,LINE_MODE_10,45.8
82915256,2020-11-30,06:56:56,Import,VN,PORT_40,FJ,210690,KH39Z8W,WJ3WCRU,126500.0,1000.0,958.2,LINE_MODE_10,19.1
52392679,2020-11-30,15:35:19,Import,KR,PORT_30,HN,711719,UH2TL42,47TGO99,0.72,0.4,0.409,LINE_MODE_40,55.0
82871425,2020-11-30,09:30:25,Import,CN,PORT_40,SV,392062,M86VF52,L059BID,92.8,6.4,6.392,LINE_MODE_40,39.8
68809219,2020-11-30,03:44:19,Import,US,PORT_20,HN,841459,JGST67Y,YWT1BLW,1557.11,4.7,4.302,LINE_MODE_50,8.1
32881681,2020-11-30,05:04:01,Import,CN,PORT_30,TT,71331,NQIEEVN,QQCZLLU,11592000.0,40000.0,38828.0,LINE_MODE_10,27.4
78196314,2020-11-30,05:35:54,Import,VN,PORT_33,KR,130219,OZJM9BC,1CN7YRL,18862624.0,209120.0,204770.304,LINE_MODE_40,27.0
19775175,2020-11-30,10:06:15,Import,DE,PORT_39,AM,340319,VN0YFLK,7N4D52P,19492.0,40.0,38.948,LINE_MODE_40,23.3
94274863,2020-11-30,23:55:43,Import,JP,PORT_40,GG,850140,JR00P65,8HJMI9Z,0.0,0.0,0.001,LINE_MODE_40,60.3
47175087,2020-11-30,00:23:27,Import,CN,PORT_20,DJ,392310,LPHFCHL,Y90NEPX,57.28,17.9,21.499,LINE_MODE_10,97.3
80821213,2020-11-30,00:48:13,Import,CN,PORT_62,OM,853890,H8JRSLI,R4ZGF06,11543.4,145.2,168.351,LINE_MODE_40,45.0
75145490,2020-11-30,21:04:50,Import,CR,PORT_20,SI,901910,3DZX9II,6TZ14LZ,60.39,3.3,3.271,LINE_MC8NDR,40.9
49187716,2020-11-30,23:31:16,Import,CN,PORT_40,MT,392690,NEDCTVR,QQPMUKC,0.18,0.3,0.308,LINE_MODE_10,65.3
44109992,2020-11-30,13:18:32,Import,DE,PORT_40,FJ,902790,ZGU0STH,03YBJMK,73.18,0.2,0.223,LINE_MODE_10,40.0
31845839,2020-11-30,14:47:59,Import,CN,PORT_40,PL,620822,6NSD7ZQ,BOZ2T8T,25860.0,100.0,104.17,LINE_MODE_10,74.2
82973041,2020-11-30,15:20:01,Import,CN,PORT_20,BA,71080,5BFUSI9,JABE2FY,26520000.0,100000.0,99070.0,LINE_MODE_10,40.6
50894905,2020-11-30,15:08:25,Import,RU,PORT_30,SV,732690,9MC4L81,JUTW0U7,110400.0,73600.0,70560.32,LINE_MODE_10,19.4
50483528,2020-11-30,09:20:08,Import,CN,PORT_20,SI,630790,LWXRX7T,IG7Y31F,12618.0,45.0,54.695,LINE_MODE_10,101.9
54565522,2020-11-30,08:57:22,Import,CN,PORT_40,SD,950490,BBCRK3B,7288LA1,59225.0,1150.0,1121.48,LINE_MODE_40,24.3
49074780,2020-11-30,19:53:00,Import,CN,PORT_40,EC,392690,RJYZB27,3JEYYOP,18.0,30.0,33.967,LINE_MWIDNS,38.5
53596542,2020-11-30,05:07:42,Import,CN,PORT_50,IL,621710,MH2I45B,DKGY9IR,25.5,17.0,16.408,LINE_A5IT1U,23.7
